id,name
7272c171-bc35-47ed-8de7-5a4644e2787a,Saldo de crédito pessoa jurídica por modalidade de crédito - microempresa - Cheque especial e conta garantida
b67626fe-e21a-4576-9110-328ff9142d36,Saldo de crédito pessoa jurídica por modalidade de crédito - microempresa - Financiamento de projeto
0526ff5b-f0f8-4197-80e5-9b9afd006c84,"Exportações - celulose, papel e produtos de papel - quantum - índice (média 2018 = 100)"
7733cb6b-997a-4167-af54-81ab1ecc387e,Saldo de crédito pessoa jurídica por modalidade de crédito - pequeno porte - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão
f796890f-563c-45ac-b997-6af6fc045d38,Taxa de câmbio real bilateral - IPA-DI - Brasil/China  - índice (média 2010 = 100)
087a3372-1eec-460b-8ed1-52d8cf830b4b,Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Financiamento rural - investimento
20ca55e1-f357-486c-942f-a3436611e4dd,Saldo de crédito pessoa jurídica por modalidade de crédito - pequeno porte - Aquisição de bens - veículos automotores
b7b84ddb-37a3-4e53-9ce5-d2ae319b2ee5,Saldo de crédito pessoa jurídica por modalidade de crédito - pequeno porte - Capital de giro com prazo de vencimento inferior a 30 d
3e713a76-5c08-4af0-ad0e-98e973511107,Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Outros empréstimos
9bfaffab-25c1-46c0-8585-c917c7026d1a,Saldo de crédito pessoa jurídica por modalidade de crédito - pequeno porte - Cheque especial e conta garantida
f6a1fe73-b6be-4d2e-ba82-00eb9d984bb6,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Recebíveis adquiridos
e0969fee-4893-4afc-a58e-605c729eaebf,Taxa de câmbio real bilateral - IPA-DI - Brasil/Reino Unido - índice (média 2010 = 100)
b7b1cb34-6b53-4e52-9111-629f86280100,Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão
12509a41-b33c-4c8f-9490-b091f32eb7d1,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Antecipação de fatura de cartão de crédito
b53f7013-b54a-477b-b1d8-817c98605708,Taxa de câmbio real bilateral - IPA-DI - Brasil/Hong Kong - índice (média 2010 = 100)
a4ed90ba-df4f-4b4d-b014-1bb59c0b9992,Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento rural - comercialização
d0bcee67-e7c1-43b1-8a3a-024837a39fb0,Saldo de crédito pessoa jurídica por modalidade de crédito - pequeno porte - Devedores por compra de valores e bens
3a5f17e8-9629-4a37-a544-d775745e5ba9,Prazo médio da carteira de crédito com recursos livres - Pessoas jurídicas - Aquisição de veículos
7fb3b66b-ad4f-4280-8369-5e3aded49fc3,DSLP - total - governo federal e Banco Central
82343c08-3dbf-4444-8514-e8825dee206c,Taxa média de juros das operações de crédito com recursos direcionados - Pessoas físicas - Crédito rural total
5824f30a-a070-4c9a-b2ee-7666cce219f9,Taxa de câmbio real bilateral - IPA-DI - Brasil/Índia - índice (média 2010 = 100)
2c4381fa-8fa9-4c55-a1e1-95c851af1cbc,Prazo médio da carteira de crédito com recursos livres - Pessoas jurídicas - Aquisição de outros bens
4effd8af-0e90-4813-8c5a-cce41c37f858,Saldo das operações de crédito por atividade econômica - Administração pública
5b4e1035-4c62-406c-9fe3-284c5e0879d6,"Saldo de crédito pessoa jurídica por modalidade de crédito - pequeno porte - Financiamento imobiliário - empreendim, exceto habitac."
833c3ba8-51db-49bd-ae17-98dcda9430ef,Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Crédito rotativo vinculado a cartão de crédito
54dac626-9d13-4220-89a2-f7704210b05a,Cotas ativas do segmento imóveis por tipo de administradora - administradora de fabricantes
7d9ce94f-db50-4b59-b18b-b6a4ec6305a6,Saldo de crédito pessoa jurídica por estado - microempresa - Rio Grande do Norte
46593129-7b7c-4dce-9925-17faa8463070,Prazo médio da carteira de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de outros bens
6be310ef-a9c3-41e8-afaf-21e50cd1c5a4,Taxa média de juros das operações de crédito com recursos direcionados - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES
258c8c9a-4d5d-40c5-bc9e-338ef20abae9,Quantidade de operações de crédito de pessoa jurídica do tipo microempreendedor individual (MEI)
d093c5e6-25c4-4c89-8046-18c7a4202618,Saldo de crédito por prazo - MEI - até 1 ano
567e5365-5f6b-45e3-9c78-635e2595dad0,Saldo de crédito por estado - MEI - Paraíba
5392f65d-7724-4c4f-961d-2f8a73e642cc,Prazo médio da carteira de crédito com recursos livres - Pessoas jurídicas - Compror
324acfb3-dc90-4b05-93e7-ac33a173d5cc,Prazo médio da carteira de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil total
89a301e2-cf57-4ae2-9861-61688373880f,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Financiamento habitacional - carteira hipotecária
